MALS,703487034870348,1150223,11742
MALS,703487034870348,1150222,11743
JESS,123451234512346,1150223,118997
DIAM,032000601376001,1150222,11745
MALS,703487034870348,1150221,11746
MALS,703487034870348,1150223,11747
JESS,123451234512346,1150225,119001
DTV,032001402277001,1150223,119002
MALS,703487034870348,1150220,119003
JESS,123451234512346,1150225,119004
HERM,123451234512345,1150223,119005
MALS,703487034870348,1150223,119006
MALS,703487034870348,1150222,11754
HANA,123451234512341,1150224,119008
MALS,703487034870348,1150221,119009
MALS,703487034870348,1150225,119010
DTV,032001402277001,1150222,119011
JESS,123451234512346,1150224,11759
DTV,032001402277001,1150221,11760
KTNS,123451234512340,1150220,119014
KTNS,123451234512340,1150223,11762
DIAM,032000601376001,1150221,119016
JESS,123451234512346,1150222,11764
DIAM,032000601376001,1150222,11765
HERM,123451234512345,1150223,119019
DTV,032001402277001,1150223,119020
MALS,703487034870348,1150221,11768
DIAM,032000601376001,1150221,11769
DTV,032001402277001,1150221,11770
DTV,032001402277001,1150223,11771
DIAM,032000601376001,1150220,119025
HERM,123451234512345,1150221,119026
JESS,123451234512346,1150223,11774
JESS,123451234512346,1150220,11775
HANA,123451234512341,1150224,119029
MALS,703487034870348,1150223,11777
HERM,123451234512345,1150224,119031
MALS,703487034870348,1150225,11779
HANA,123451234512341,1150225,119033
HERM,123451234512345,1150224,119034
KTNS,123451234512340,1150224,119035
HANA,123451234512341,1150220,119036
MALS,703487034870348,1150222,119037
HANA,123451234512341,1150224,119038
HERM,123451234512345,1150223,11786
HANA,123451234512341,1150225,119040
MALS,703487034870348,1150223,119041
HERM,123451234512345,1150222,11789
DIAM,032000601376001,1150221,11790
HANA,123451234512341,1150222,11791
HERM,123451234512345,1150221,119045
DTV,032001402277001,1150222,11793
MALS,703487034870348,1150225,11794
DIAM,032000601376001,1150224,11795
DTV,032001402277001,1150222,11796
HANA,123451234512341,1150221,119050
KTNS,123451234512340,1150222,11798
DTV,032001402277001,1150222,11799
DIAM,032000601376001,1150225,11800
HANA,123451234512341,1150221,11801
HANA,123451234512341,1150221,119055
HANA,123451234512341,1150224,119056
JESS,123451234512346,1150220,119057
DIAM,032000601376001,1150221,119058
HANA,123451234512341,1150220,11806
HANA,123451234512341,1150222,119060
DIAM,032000601376001,1150223,119061
MALS,703487034870348,1150223,119062
DIAM,032000601376001,1150221,119063
HERM,123451234512345,1150221,119064
JESS,123451234512346,1150223,11812
HANA,123451234512341,1150220,119066
DIAM,032000601376001,1150220,119067
HERM,123451234512345,1150220,119068
MALS,703487034870348,1150222,11816
DIAM,032000601376001,1150221,11817
JESS,123451234512346,1150225,119071
JESS,123451234512346,1150220,119072
DIAM,032000601376001,1150223,11820
HERM,123451234512345,1150221,11821
DTV,032001402277001,1150224,119075
MALS,703487034870348,1150221,11823
DIAM,032000601376001,1150221,11824
KTNS,123451234512340,1150223,119078
MALS,703487034870348,1150224,119079
MALS,703487034870348,1150223,11827
MALS,703487034870348,1150225,119081
DIAM,032000601376001,1150222,119082
DIAM,032000601376001,1150225,11830
JESS,123451234512346,1150221,11831
HANA,123451234512341,1150221,119085
MALS,703487034870348,1150220,11833
HERM,123451234512345,1150225,119087
HERM,123451234512345,1150220,119088
DTV,032001402277001,1150221,11836
MALS,703487034870348,1150222,11837
HANA,123451234512341,1150221,11838
HANA,123451234512341,1150221,119092
MALS,703487034870348,1150223,119093
DTV,032001402277001,1150225,119094
JESS,123451234512346,1150220,119095
MALS,703487034870348,1150221,119096
MALS,703487034870348,1150223,119097
HANA,123451234512341,1150224,11845
KTNS,123451234512340,1150222,119099
KTNS,123451234512340,1150220,11847
HERM,123451234512345,1150225,119101
KTNS,123451234512340,1150224,119102
MALS,703487034870348,1150220,119103
MALS,703487034870348,1150221,119104
HERM,123451234512345,1150225,119105
JESS,123451234512346,1150224,119106
JESS,123451234512346,1150223,11854
DTV,032001402277001,1150223,119108
KTNS,123451234512340,1150225,11856
MALS,703487034870348,1150220,119110
KTNS,123451234512340,1150224,119111
JESS,123451234512346,1150222,119112
KTNS,123451234512340,1150225,119113
HANA,123451234512341,1150222,11861
KTNS,123451234512340,1150220,119115
MALS,703487034870348,1150223,119116
MALS,703487034870348,1150224,11864
KTNS,123451234512340,1150223,119118
MALS,703487034870348,1150222,119119
DTV,032001402277001,1150222,11867
DIAM,032000601376001,1150221,119121
HERM,123451234512345,1150224,119122
KTNS,123451234512340,1150222,119123
HANA,123451234512341,1150221,11871
HERM,123451234512345,1150220,119125
KTNS,123451234512340,1150225,119126
KTNS,123451234512340,1150221,119127
MALS,703487034870348,1150225,119128
DIAM,032000601376001,1150225,119129
DIAM,032000601376001,1150223,119130
HANA,123451234512341,1150220,119131
HERM,123451234512345,1150225,119132
DIAM,032000601376001,1150220,119133
DTV,032001402277001,1150225,119134
HANA,123451234512341,1150225,11882
JESS,123451234512346,1150220,11883
KTNS,123451234512340,1150220,11884
HERM,123451234512345,1150225,11885
HERM,123451234512345,1150223,119139
DTV,032001402277001,1150225,11887
MALS,703487034870348,1150224,119141
MALS,703487034870348,1150224,11889
DIAM,032000601376001,1150221,11890
DIAM,032000601376001,1150222,119144
DTV,032001402277001,1150225,11892
HANA,123451234512341,1150223,11893
JESS,123451234512346,1150224,119147
HERM,123451234512345,1150222,119148
HANA,123451234512341,1150224,119149
DTV,032001402277001,1150223,119150
HANA,123451234512341,1150222,119151
DIAM,032000601376001,1150221,119152
DIAM,032000601376001,1150221,119153
DIAM,032000601376001,1150223,119154
DTV,032001402277001,1150225,119155
KTNS,123451234512340,1150225,119156
DIAM,032000601376001,1150224,11904
MALS,703487034870348,1150225,119158
HANA,123451234512341,1150224,11906
DIAM,032000601376001,1150221,11907
DIAM,032000601376001,1150225,11908
HERM,123451234512345,1150225,11909
DIAM,032000601376001,1150225,119163
MALS,703487034870348,1150223,119164
DIAM,032000601376001,1150223,119165
MALS,703487034870348,1150221,119166
HERM,123451234512345,1150220,11914
JESS,123451234512346,1150221,11915
KTNS,123451234512340,1150221,11916
DIAM,032000601376001,1150221,11917
DIAM,032000601376001,1150222,119171
MALS,703487034870348,1150224,11919
DTV,032001402277001,1150222,119173
DTV,032001402277001,1150225,11921
MALS,703487034870348,1150222,11922
DTV,032001402277001,1150220,119176
HANA,123451234512341,1150223,119177
DIAM,032000601376001,1150222,11925
JESS,123451234512346,1150223,11926
HANA,123451234512341,1150223,11927
HANA,123451234512341,1150224,11928
DTV,032001402277001,1150221,119182
HERM,123451234512345,1150225,11930
JESS,123451234512346,1150225,11931
HERM,123451234512345,1150222,119185
JESS,123451234512346,1150222,11933
HANA,123451234512341,1150222,11934
DIAM,032000601376001,1150224,11935
DTV,032001402277001,1150223,11936
HERM,123451234512345,1150225,11937
MALS,703487034870348,1150225,119191
KTNS,123451234512340,1150225,119192
JESS,123451234512346,1150225,119193
KTNS,123451234512340,1150220,11941
JESS,123451234512346,1150224,119195
DTV,032001402277001,1150223,119196
KTNS,123451234512340,1150223,119197
HANA,123451234512341,1150221,119198
JESS,123451234512346,1150222,119199
JESS,123451234512346,1150225,11947
DTV,032001402277001,1150220,11948
MALS,703487034870348,1150223,11949
HERM,123451234512345,1150222,119203
HANA,123451234512341,1150221,11951
HERM,123451234512345,1150221,119205
MALS,703487034870348,1150225,119206
KTNS,123451234512340,1150223,119207
HERM,123451234512345,1150225,119208
HERM,123451234512345,1150221,11956
KTNS,123451234512340,1150222,11957
JESS,123451234512346,1150224,11958
KTNS,123451234512340,1150221,119212
KTNS,123451234512340,1150222,11960
DIAM,032000601376001,1150225,11961
JESS,123451234512346,1150221,11962
DIAM,032000601376001,1150224,119216
KTNS,123451234512340,1150222,119217
MALS,703487034870348,1150225,11965
HERM,123451234512345,1150223,119219
HERM,123451234512345,1150225,119220
JESS,123451234512346,1150224,11968
KTNS,123451234512340,1150221,119222
MALS,703487034870348,1150222,11970
DTV,032001402277001,1150224,119224
HERM,123451234512345,1150220,11972
DIAM,032000601376001,1150224,11973
MALS,703487034870348,1150223,11974
JESS,123451234512346,1150221,11975
DIAM,032000601376001,1150223,11976
HANA,123451234512341,1150221,11977
DIAM,032000601376001,1150223,11978
HERM,123451234512345,1150221,11979
HANA,123451234512341,1150223,11980
DTV,032001402277001,1150223,11981
MALS,703487034870348,1150223,119235
HERM,123451234512345,1150225,119236
JESS,123451234512346,1150223,11984
KTNS,123451234512340,1150223,119238
HERM,123451234512345,1150220,119239
DIAM,032000601376001,1150221,11987
KTNS,123451234512340,1150221,119241
JESS,123451234512346,1150220,11989
HERM,123451234512345,1150224,119243
MALS,703487034870348,1150220,119244
JESS,123451234512346,1150222,119245
KTNS,123451234512340,1150225,119246
KTNS,123451234512340,1150220,11994
DIAM,032000601376001,1150220,11995
DIAM,032000601376001,1150221,119249
HANA,123451234512341,1150223,119250
HERM,123451234512345,1150221,11998
HERM,123451234512345,1150223,119252
HANA,123451234512341,1150223,12000
KTNS,123451234512340,1150225,119254
HERM,123451234512345,1150224,119255
KTNS,123451234512340,1150224,119256
DIAM,032000601376001,1150222,119257
KTNS,123451234512340,1150221,119258
HANA,123451234512341,1150223,119259
MALS,703487034870348,1150225,12007
HERM,123451234512345,1150222,119261
JESS,123451234512346,1150223,12009
MALS,703487034870348,1150223,12010
KTNS,123451234512340,1150225,119264
DTV,032001402277001,1150220,119265
DTV,032001402277001,1150222,119266
JESS,123451234512346,1150221,119267
DTV,032001402277001,1150225,119268
MALS,703487034870348,1150223,119269
JESS,123451234512346,1150222,119270
DTV,032001402277001,1150225,119271
DIAM,032000601376001,1150224,12019
MALS,703487034870348,1150222,12020
HERM,123451234512345,1150220,12021
DIAM,032000601376001,1150224,12022
DIAM,032000601376001,1150221,12023
HANA,123451234512341,1150224,12024
JESS,123451234512346,1150222,119278
DIAM,032000601376001,1150224,119279
DTV,032001402277001,1150221,119280
KTNS,123451234512340,1150222,119281
HERM,123451234512345,1150222,119282
HANA,123451234512341,1150223,119283
JESS,123451234512346,1150220,119284
DTV,032001402277001,1150222,119285
HERM,123451234512345,1150223,12033
DIAM,032000601376001,1150225,119287
KTNS,123451234512340,1150225,12035
HERM,123451234512345,1150221,12036
DIAM,032000601376001,1150225,119290
HERM,123451234512345,1150225,12038
JESS,123451234512346,1150220,119292
JESS,123451234512346,1150224,12040
DIAM,032000601376001,1150222,119294
MALS,703487034870348,1150223,119295
JESS,123451234512346,1150224,12043
KTNS,123451234512340,1150221,119297
HERM,123451234512345,1150221,12045
HERM,123451234512345,1150222,119299
HERM,123451234512345,1150220,12047
KTNS,123451234512340,1150223,119301
DIAM,032000601376001,1150225,119302
JESS,123451234512346,1150222,12050
HERM,123451234512345,1150222,119304
DIAM,032000601376001,1150222,119305
DTV,032001402277001,1150224,119306
MALS,703487034870348,1150224,12054
DIAM,032000601376001,1150221,12055
MALS,703487034870348,1150220,119309
KTNS,123451234512340,1150223,119310
JESS,123451234512346,1150225,119311
DIAM,032000601376001,1150224,119312
HANA,123451234512341,1150224,119313
DIAM,032000601376001,1150220,12061
HANA,123451234512341,1150225,119315
HANA,123451234512341,1150223,119316
DTV,032001402277001,1150222,119317
MALS,703487034870348,1150220,119318
HERM,123451234512345,1150224,12066
HERM,123451234512345,1150224,12067
DIAM,032000601376001,1150225,119321
JESS,123451234512346,1150220,119322
MALS,703487034870348,1150222,119323
KTNS,123451234512340,1150224,12071
JESS,123451234512346,1150222,119325
DTV,032001402277001,1150224,119326
DTV,032001402277001,1150222,119327
DIAM,032000601376001,1150221,12075
HERM,123451234512345,1150223,119329
HERM,123451234512345,1150220,12077
DIAM,032000601376001,1150223,119331
HANA,123451234512341,1150220,119332
MALS,703487034870348,1150220,12080
HERM,123451234512345,1150221,119334
DIAM,032000601376001,1150223,119335
MALS,703487034870348,1150220,119336
MALS,703487034870348,1150221,12084
KTNS,123451234512340,1150225,119338
DIAM,032000601376001,1150221,12086
HERM,123451234512345,1150223,12087
MALS,703487034870348,1150224,119341
JESS,123451234512346,1150221,119342
DIAM,032000601376001,1150224,12090
MALS,703487034870348,1150225,12091
MALS,703487034870348,1150221,119345
JESS,123451234512346,1150223,119346
HANA,123451234512341,1150225,119347
JESS,123451234512346,1150224,119348
DTV,032001402277001,1150224,119349
HERM,123451234512345,1150220,119350
JESS,123451234512346,1150221,12098
HERM,123451234512345,1150220,119352
DTV,032001402277001,1150225,119353
HANA,123451234512341,1150225,12101
DTV,032001402277001,1150220,119355
KTNS,123451234512340,1150225,119356
KTNS,123451234512340,1150220,119357
HANA,123451234512341,1150221,119358
DIAM,032000601376001,1150224,119359
JESS,123451234512346,1150222,119360
HERM,123451234512345,1150220,12108
JESS,123451234512346,1150220,12109
HERM,123451234512345,1150222,12110
MALS,703487034870348,1150221,119364
KTNS,123451234512340,1150223,12112
KTNS,123451234512340,1150222,119366
MALS,703487034870348,1150224,119367
HERM,123451234512345,1150222,119368
HANA,123451234512341,1150223,119369
HERM,123451234512345,1150220,12117
HERM,123451234512345,1150224,12118
MALS,703487034870348,1150223,119372
JESS,123451234512346,1150222,119373
KTNS,123451234512340,1150220,119374
HANA,123451234512341,1150220,12122
HANA,123451234512341,1150223,119376
KTNS,123451234512340,1150221,119377
JESS,123451234512346,1150225,12125
HERM,123451234512345,1150225,12126
KTNS,123451234512340,1150220,12127
JESS,123451234512346,1150224,119381
DTV,032001402277001,1150221,12129
KTNS,123451234512340,1150220,119383
HERM,123451234512345,1150223,12131
DIAM,032000601376001,1150223,119385
KTNS,123451234512340,1150222,119386
JESS,123451234512346,1150223,119387
HANA,123451234512341,1150223,12135
DTV,032001402277001,1150224,12136
DTV,032001402277001,1150221,12137
KTNS,123451234512340,1150221,119391
HERM,123451234512345,1150225,12139
JESS,123451234512346,1150220,12140
HERM,123451234512345,1150221,119394
JESS,123451234512346,1150223,12142
MALS,703487034870348,1150222,12143
JESS,123451234512346,1150223,12144
MALS,703487034870348,1150220,119398
KTNS,123451234512340,1150220,119399
DTV,032001402277001,1150225,119400
MALS,703487034870348,1150222,12148
MALS,703487034870348,1150221,12149
JESS,123451234512346,1150220,119403
DIAM,032000601376001,1150223,119404
JESS,123451234512346,1150225,119405
KTNS,123451234512340,1150225,119406
JESS,123451234512346,1150222,119407
JESS,123451234512346,1150220,12155
DIAM,032000601376001,1150224,119409
JESS,123451234512346,1150222,12157
DTV,032001402277001,1150220,119411
KTNS,123451234512340,1150223,119412
DIAM,032000601376001,1150221,12160
HANA,123451234512341,1150221,119414
DIAM,032000601376001,1150223,119415
HANA,123451234512341,1150223,12163
DIAM,032000601376001,1150220,119417
DTV,032001402277001,1150220,12165
DIAM,032000601376001,1150225,119419
JESS,123451234512346,1150224,119420
JESS,123451234512346,1150224,119421
DIAM,032000601376001,1150220,12169
JESS,123451234512346,1150225,12170
MALS,703487034870348,1150222,12171
KTNS,123451234512340,1150220,119425
HERM,123451234512345,1150223,119426
JESS,123451234512346,1150220,119427
DIAM,032000601376001,1150223,12175
DTV,032001402277001,1150222,12176
HANA,123451234512341,1150222,12177
HERM,123451234512345,1150221,119431
JESS,123451234512346,1150223,12179
DTV,032001402277001,1150221,119433
KTNS,123451234512340,1150225,12181
DIAM,032000601376001,1150222,119435
JESS,123451234512346,1150225,12183
KTNS,123451234512340,1150221,119437
DTV,032001402277001,1150224,119438
MALS,703487034870348,1150224,12186
MALS,703487034870348,1150222,119440
HANA,123451234512341,1150221,119441
KTNS,123451234512340,1150220,119442
HERM,123451234512345,1150222,119443
HERM,123451234512345,1150224,119444
HANA,123451234512341,1150221,12192
DIAM,032000601376001,1150222,12193
HANA,123451234512341,1150224,12194
JESS,123451234512346,1150221,119448
KTNS,123451234512340,1150222,119449
HANA,123451234512341,1150225,12197
DTV,032001402277001,1150223,12198
DIAM,032000601376001,1150223,12199
KTNS,123451234512340,1150225,12200
DTV,032001402277001,1150222,12201
DTV,032001402277001,1150221,119455
DTV,032001402277001,1150225,119456
DIAM,032000601376001,1150221,119457
MALS,703487034870348,1150220,119458
HANA,123451234512341,1150222,119459
DIAM,032000601376001,1150225,12207
JESS,123451234512346,1150220,12208
DIAM,032000601376001,1150225,119462
DTV,032001402277001,1150221,12210
HERM,123451234512345,1150224,119464
HERM,123451234512345,1150222,119465
DTV,032001402277001,1150224,12213
DTV,032001402277001,1150223,12214
HERM,123451234512345,1150221,12215
MALS,703487034870348,1150221,12216
JESS,123451234512346,1150223,119470
JESS,123451234512346,1150223,119471
DTV,032001402277001,1150224,119472
DIAM,032000601376001,1150221,12220
JESS,123451234512346,1150223,119474
DIAM,032000601376001,1150221,119475
HERM,123451234512345,1150222,12223
HANA,123451234512341,1150220,12224
JESS,123451234512346,1150224,12225
JESS,123451234512346,1150221,119479
HANA,123451234512341,1150225,12227
HANA,123451234512341,1150223,12228
KTNS,123451234512340,1150220,12229
JESS,123451234512346,1150220,119483
DTV,032001402277001,1150220,119484
HERM,123451234512345,1150221,12232
DIAM,032000601376001,1150222,119486
DIAM,032000601376001,1150222,119487
JESS,123451234512346,1150222,119488
HERM,123451234512345,1150224,12236
HERM,123451234512345,1150220,12237
HERM,123451234512345,1150224,119491
MALS,703487034870348,1150221,119492
DIAM,032000601376001,1150221,119493
KTNS,123451234512340,1150220,119494
KTNS,123451234512340,1150223,12242
HERM,123451234512345,1150220,119496
KTNS,123451234512340,1150221,119497
JESS,123451234512346,1150223,119498
DIAM,032000601376001,1150220,119499
KTNS,123451234512340,1150225,119500
HERM,123451234512345,1150222,12248
DTV,032001402277001,1150224,119502
JESS,123451234512346,1150225,12250
HANA,123451234512341,1150224,119504
DTV,032001402277001,1150224,12252
HANA,123451234512341,1150222,12253
DIAM,032000601376001,1150221,12254
HANA,123451234512341,1150225,119508
HANA,123451234512341,1150220,12256
DTV,032001402277001,1150224,12257
DIAM,032000601376001,1150223,12258
DIAM,032000601376001,1150220,12259
KTNS,123451234512340,1150225,12260
MALS,703487034870348,1150221,12261
JESS,123451234512346,1150220,119515
HANA,123451234512341,1150222,119516
HANA,123451234512341,1150224,12264
MALS,703487034870348,1150225,119518
DTV,032001402277001,1150222,12266
HERM,123451234512345,1150223,119520
HERM,123451234512345,1150222,119521
KTNS,123451234512340,1150220,119522
JESS,123451234512346,1150223,119523
KTNS,123451234512340,1150222,119524
HANA,123451234512341,1150223,119525
HERM,123451234512345,1150222,12273
DIAM,032000601376001,1150222,119527
KTNS,123451234512340,1150221,12275
DIAM,032000601376001,1150221,12276
MALS,703487034870348,1150221,119530
HERM,123451234512345,1150221,119531
KTNS,123451234512340,1150220,119532
HERM,123451234512345,1150221,119533
KTNS,123451234512340,1150224,119534
JESS,123451234512346,1150221,12282
HERM,123451234512345,1150223,119536
KTNS,123451234512340,1150222,119537
DTV,032001402277001,1150223,119538
HANA,123451234512341,1150222,119539
DTV,032001402277001,1150224,119540
JESS,123451234512346,1150220,12288
HANA,123451234512341,1150225,12289
MALS,703487034870348,1150225,12290
DIAM,032000601376001,1150223,119544
MALS,703487034870348,1150222,119545
DIAM,032000601376001,1150221,12293
DTV,032001402277001,1150222,119547
KTNS,123451234512340,1150224,119548
DTV,032001402277001,1150221,119549
DIAM,032000601376001,1150221,119550
DTV,032001402277001,1150225,119551
HANA,123451234512341,1150224,119552
DTV,032001402277001,1150222,119553
MALS,703487034870348,1150222,12301
HERM,123451234512345,1150221,119555
KTNS,123451234512340,1150225,119556
HANA,123451234512341,1150224,119557
KTNS,123451234512340,1150220,119558
DTV,032001402277001,1150224,119559
JESS,123451234512346,1150220,119560
DIAM,032000601376001,1150223,12308
DIAM,032000601376001,1150220,12309
JESS,123451234512346,1150225,12310
DIAM,032000601376001,1150223,12311
HERM,123451234512345,1150224,12312
DIAM,032000601376001,1150225,119566
KTNS,123451234512340,1150224,119567
DIAM,032000601376001,1150222,12315
KTNS,123451234512340,1150224,119569
JESS,123451234512346,1150223,12317
JESS,123451234512346,1150225,12318
KTNS,123451234512340,1150222,119572
KTNS,123451234512340,1150220,12320
DTV,032001402277001,1150223,12321
HERM,123451234512345,1150224,12322
JESS,123451234512346,1150224,12323
MALS,703487034870348,1150221,119577
DIAM,032000601376001,1150224,119578
DTV,032001402277001,1150222,119579
HANA,123451234512341,1150224,119580
HERM,123451234512345,1150220,12328
DTV,032001402277001,1150220,119582
KTNS,123451234512340,1150220,119583
HERM,123451234512345,1150225,119584
MALS,703487034870348,1150220,119585
DIAM,032000601376001,1150224,119586
HANA,123451234512341,1150225,119587
DTV,032001402277001,1150223,12335
HERM,123451234512345,1150220,12336
DIAM,032000601376001,1150223,119590
HANA,123451234512341,1150225,12338
HANA,123451234512341,1150222,12339
DTV,032001402277001,1150224,12340
DTV,032001402277001,1150221,12341
DTV,032001402277001,1150223,12342
JESS,123451234512346,1150221,12343
HANA,123451234512341,1150222,119597
HERM,123451234512345,1150225,12345
MALS,703487034870348,1150225,12346
KTNS,123451234512340,1150224,12347
HERM,123451234512345,1150223,12348
KTNS,123451234512340,1150222,119602
DTV,032001402277001,1150222,119603
HERM,123451234512345,1150225,119604
MALS,703487034870348,1150220,119605
DIAM,032000601376001,1150224,119606
KTNS,123451234512340,1150222,119607
DTV,032001402277001,1150225,119608
MALS,703487034870348,1150220,12356
KTNS,123451234512340,1150225,12357
MALS,703487034870348,1150224,12358
KTNS,123451234512340,1150220,12359
KTNS,123451234512340,1150223,119613
JESS,123451234512346,1150223,12361
DTV,032001402277001,1150222,119615
KTNS,123451234512340,1150225,119616
HANA,123451234512341,1150225,119617
MALS,703487034870348,1150220,119618
KTNS,123451234512340,1150222,119619
DIAM,032000601376001,1150223,12367
MALS,703487034870348,1150223,12368
JESS,123451234512346,1150223,119622
HANA,123451234512341,1150221,119623
HERM,123451234512345,1150220,12371
DTV,032001402277001,1150225,12372
HANA,123451234512341,1150221,119626
JESS,123451234512346,1150220,119627
DIAM,032000601376001,1150222,119628
DIAM,032000601376001,1150224,12376
HERM,123451234512345,1150223,119630
DTV,032001402277001,1150221,12378
KTNS,123451234512340,1150224,12379
HERM,123451234512345,1150221,119633
HANA,123451234512341,1150223,119634
KTNS,123451234512340,1150221,119635
HANA,123451234512341,1150222,119636
DIAM,032000601376001,1150224,12384
KTNS,123451234512340,1150225,119638
DTV,032001402277001,1150223,119639
DIAM,032000601376001,1150222,12387
DTV,032001402277001,1150221,119641
DTV,032001402277001,1150220,12389
JESS,123451234512346,1150222,119643
DTV,032001402277001,1150224,119644
DTV,032001402277001,1150222,12392
JESS,123451234512346,1150224,119646
DTV,032001402277001,1150221,12394
KTNS,123451234512340,1150224,12395
HERM,123451234512345,1150222,12396
DIAM,032000601376001,1150223,119650
DIAM,032000601376001,1150222,119651
DIAM,032000601376001,1150222,12399
JESS,123451234512346,1150225,119653
HANA,123451234512341,1150221,119654
DTV,032001402277001,1150221,119655
KTNS,123451234512340,1150221,12403
JESS,123451234512346,1150221,12404
JESS,123451234512346,1150223,119658
DTV,032001402277001,1150220,119659
DTV,032001402277001,1150223,119660
DTV,032001402277001,1150222,119661
DTV,032001402277001,1150225,119662
DTV,032001402277001,1150222,119663
DIAM,032000601376001,1150223,119664
HANA,123451234512341,1150222,119665
JESS,123451234512346,1150220,12413
JESS,123451234512346,1150223,119667
DIAM,032000601376001,1150221,12415
MALS,703487034870348,1150220,12416
MALS,703487034870348,1150220,119670
KTNS,123451234512340,1150221,119671
DIAM,032000601376001,1150220,12419
DTV,032001402277001,1150220,12420
JESS,123451234512346,1150224,119674
KTNS,123451234512340,1150221,12422
KTNS,123451234512340,1150225,119676
HERM,123451234512345,1150224,12424
HERM,123451234512345,1150224,119678
JESS,123451234512346,1150225,119679
JESS,123451234512346,1150225,119680
DIAM,032000601376001,1150220,12428
JESS,123451234512346,1150223,119682
HERM,123451234512345,1150222,119683
KTNS,123451234512340,1150225,119684
MALS,703487034870348,1150223,119685
DTV,032001402277001,1150225,119686
KTNS,123451234512340,1150223,12434
DTV,032001402277001,1150222,12435
KTNS,123451234512340,1150225,12436
HERM,123451234512345,1150220,12437
KTNS,123451234512340,1150220,12438
DTV,032001402277001,1150220,12439
DTV,032001402277001,1150225,119693
KTNS,123451234512340,1150222,119694
HANA,123451234512341,1150224,12442
HANA,123451234512341,1150222,12443
DIAM,032000601376001,1150225,119697
KTNS,123451234512340,1150223,119698
HERM,123451234512345,1150225,12446
HERM,123451234512345,1150222,119700
MALS,703487034870348,1150225,12448
HANA,123451234512341,1150220,12449
DTV,032001402277001,1150221,119703
JESS,123451234512346,1150222,12451
MALS,703487034870348,1150223,12452
DTV,032001402277001,1150220,119706
DTV,032001402277001,1150221,119707
HERM,123451234512345,1150224,119708
DTV,032001402277001,1150222,12456
HERM,123451234512345,1150225,119710
HERM,123451234512345,1150225,119711
KTNS,123451234512340,1150223,119712
HERM,123451234512345,1150220,119713
DTV,032001402277001,1150221,12461
DIAM,032000601376001,1150220,119715
HERM,123451234512345,1150222,119716
HANA,123451234512341,1150222,12464
KTNS,123451234512340,1150225,12465
HANA,123451234512341,1150220,12466
MALS,703487034870348,1150222,12467
HERM,123451234512345,1150221,119721
HANA,123451234512341,1150224,12469
JESS,123451234512346,1150224,119723
DIAM,032000601376001,1150221,119724
JESS,123451234512346,1150223,119725
HANA,123451234512341,1150223,12473
KTNS,123451234512340,1150223,12474
DIAM,032000601376001,1150223,119728
HANA,123451234512341,1150225,119729
HANA,123451234512341,1150222,119730
DTV,032001402277001,1150220,12478
DIAM,032000601376001,1150221,12479
MALS,703487034870348,1150225,119733
KTNS,123451234512340,1150222,12481
JESS,123451234512346,1150225,12482
HANA,123451234512341,1150221,119736
DIAM,032000601376001,1150224,12484
JESS,123451234512346,1150225,12485
JESS,123451234512346,1150222,119739
JESS,123451234512346,1150220,12487
HERM,123451234512345,1150225,119741
HANA,123451234512341,1150222,119742
DTV,032001402277001,1150225,119743
DTV,032001402277001,1150222,12491
KTNS,123451234512340,1150221,12492
DIAM,032000601376001,1150222,12493
KTNS,123451234512340,1150221,12494
DTV,032001402277001,1150223,119748
DIAM,032000601376001,1150224,12496
MALS,703487034870348,1150221,119750
HANA,123451234512341,1150222,119751
HERM,123451234512345,1150223,119752
JESS,123451234512346,1150220,119753
DTV,032001402277001,1150222,119754
KTNS,123451234512340,1150222,12502
DTV,032001402277001,1150223,12503
JESS,123451234512346,1150221,12504
HERM,123451234512345,1150220,119758
KTNS,123451234512340,1150224,119759
DIAM,032000601376001,1150221,119760
JESS,123451234512346,1150224,119761
MALS,703487034870348,1150223,12509
KTNS,123451234512340,1150224,119763
JESS,123451234512346,1150221,12511
HERM,123451234512345,1150220,119765
JESS,123451234512346,1150220,119766
MALS,703487034870348,1150223,119767
HERM,123451234512345,1150220,119768
DIAM,032000601376001,1150221,12516
DIAM,032000601376001,1150223,12517
MALS,703487034870348,1150224,119771
HANA,123451234512341,1150221,119772
MALS,703487034870348,1150225,119773
HERM,123451234512345,1150222,119774
DIAM,032000601376001,1150222,119775
DTV,032001402277001,1150220,12523
JESS,123451234512346,1150225,12524
HERM,123451234512345,1150224,12525
HANA,123451234512341,1150225,119779
KTNS,123451234512340,1150224,12527
HERM,123451234512345,1150222,119781
KTNS,123451234512340,1150223,119782
KTNS,123451234512340,1150223,12530
KTNS,123451234512340,1150220,12531
HANA,123451234512341,1150225,119785
DIAM,032000601376001,1150224,119786
JESS,123451234512346,1150221,12534
HERM,123451234512345,1150221,119788
DTV,032001402277001,1150225,119789
DIAM,032000601376001,1150220,119790
KTNS,123451234512340,1150224,119791
DIAM,032000601376001,1150224,119792
HANA,123451234512341,1150225,12540
DTV,032001402277001,1150220,12541
KTNS,123451234512340,1150223,119795
DIAM,032000601376001,1150224,119796
DTV,032001402277001,1150225,12544
HANA,123451234512341,1150223,119798
JESS,123451234512346,1150220,119799
JESS,123451234512346,1150220,119800
HANA,123451234512341,1150222,119801
JESS,123451234512346,1150220,119802
